crop,region,land_size_ha,soil_ph,rainfall_mm,temperature_c,humidity_pct,elevation_m,irrigation,fertilizer_type,yield_tons_per_ha,total_yield_tons,year
sorghum,Adamawa,15.51,6.8,1341,20.263236342901777,67.35361362197764,980,0,organic,0.974,15.114,2023
groundnut,Centre,18.15,5.7,1625,23.66919513676391,79.30830576361299,653,0,mixed,1.659,30.119,2018
sorghum,Far North,2.11,4.6,392,32.606261627446564,25.782193135982226,292,0,inorganic,0.286,0.604,2018
maize,West,4.13,5.1,1657,20.15315219318901,71.60901246549899,1267,0,mixed,2.493,10.296,2017
groundnut,Far North,23.09,5.7,544,33.919467427803504,38.971015207327625,345,1,none,0.443,10.236,2018
cocoyam,North,38.07,4.7,828,29.09082349087662,46.36753066973141,358,0,inorganic,3.376,128.53,2019
potato,West,10.37,6.8,1665,19.971104638266038,79.37130061697991,1182,0,none,8.738,90.608,2016
onion,Far North,44.59,6.1,617,31.08017860915548,28.187788618776686,359,0,inorganic,4.503,200.776,2021
maize,South West,8.1,5.3,3599,23.255128296088635,75.30733434236635,418,0,organic,3.06,24.785,2019
cassava,Far North,20.41,5.1,538,31.561914190288952,33.9557015895609,233,0,mixed,3.437,70.151,2024
tomato,South,13.92,6.6,1826,26.42674623844788,85.78562956124304,588,1,mixed,33.515,466.528,2016
groundnut,South,3.94,6.6,1828,27.441292222384153,73.06328778939675,441,0,mixed,1.745,6.876,2016
plantain,Far North,3.58,6.9,379,32.4241927647076,28.966449564947332,354,1,mixed,3.178,11.378,2017
groundnut,Centre,30.9,6.4,1504,25.29942745151068,82.2915367749948,752,0,organic,1.615,49.907,2021
sorghum,South,39.85,4.8,1977,25.09236838502242,89.4551479311005,533,1,mixed,1.77,70.528,2020
plantain,North West,6.77,5.0,1673,18.46528351143853,74.60113515913301,1496,1,inorganic,12.435,84.186,2022
plantain,North West,20.42,5.5,1664,19.73404767606228,74.28728742020097,1492,1,none,11.389,232.566,2019
sorghum,East,10.12,6.7,1748,22.990650120762815,82.67098789321368,609,1,mixed,1.778,17.994,2016
coffee,North West,12.45,7.0,1757,19.270781667718808,75.95049624755009,1494,1,inorganic,0.543,6.761,2024
sorghum,North,39.46,5.5,825,29.13627298948967,45.77914351860912,488,0,none,0.372,14.698,2024
sorghum,Adamawa,29.29,6.0,1045,21.11292474974648,56.791865501171124,944,1,mixed,1.149,33.661,2019
beans,North,37.77,4.8,855,30.57724838579371,39.4596720046555,484,0,none,0.357,13.5,2019
coffee,North,42.12,6.5,838,29.241959136096337,43.72994693806351,339,0,organic,0.219,9.225,2024
onion,Littoral,49.72,6.7,2618,25.337650389509456,79.33867367272536,29,1,mixed,23.092,1148.119,2017
cocoa,Littoral,27.95,7.3,2841,25.263135107449678,76.80980941673157,63,0,none,0.537,14.996,2017
cassava,Adamawa,3.66,4.6,1369,20.930084254638196,65.88985417542257,950,1,inorganic,9.352,34.228,2020
coffee,West,11.09,6.6,1600,18.54053897528295,65.64601231924979,1173,0,organic,0.493,5.47,2018
cocoa,South West,4.77,6.2,3490,23.372968628524685,89.49229633008812,461,0,inorganic,0.784,3.738,2024
potato,North,12.91,5.2,628,28.64031544755506,46.98079446641109,328,1,none,7.455,96.241,2018
sorghum,South West,27.49,4.7,3490,23.92901994310945,91.35855053891537,343,1,organic,1.758,48.326,2017
palm_oil,Adamawa,39.08,4.8,1327,23.3735984674169,54.92666063531696,952,1,none,4.157,162.462,2023
cocoa,South West,35.03,6.8,3552,24.88419749870162,77.2230265061242,484,0,none,0.525,18.401,2023
onion,South,32.47,7.1,1849,27.708288455483743,82.23174005112955,444,0,none,15.098,490.238,2021
palm_oil,South West,44.5,6.6,3461,24.62465146667409,93.99905798042526,496,0,organic,5.79,257.659,2022
palm_oil,Littoral,47.67,6.9,2995,25.332184315230386,90.9266411908448,-35,0,none,4.446,211.921,2017
rice,West,34.31,4.8,1636,20.99520833460222,80.00775131120233,1298,1,inorganic,3.797,130.279,2018
beans,North,28.11,6.3,608,30.552533390718462,44.38698596550569,418,1,mixed,0.612,17.212,2021
maize,Far North,14.86,5.7,623,32.02917480406456,30.49962463682761,301,0,mixed,0.64,9.512,2017
palm_oil,North,3.53,5.1,791,29.197100321703065,47.764154062282046,379,0,organic,1.951,6.886,2018
cocoyam,South,40.15,5.6,1799,27.180853478459447,77.25602745373543,555,0,none,5.324,213.748,2019
sorghum,East,32.51,6.9,1832,25.864663706593422,79.4775052102712,548,0,mixed,1.339,43.53,2021
onion,Far North,10.65,7.0,473,31.86057592438795,32.89178069068273,211,1,none,6.035,64.273,2016
groundnut,Littoral,32.56,5.7,2854,27.909662201258133,88.9935067954465,79,1,inorganic,2.327,75.756,2016
onion,Far North,32.06,5.0,489,33.40528262433775,36.8341027071464,321,0,mixed,5.446,174.603,2016
cocoa,East,25.08,6.8,1540,22.114102971344664,80.34901019856927,616,1,organic,0.649,16.285,2017
tomato,North,46.38,7.2,723,28.145454743550044,38.910160461124136,425,1,organic,14.014,649.974,2023
groundnut,North,10.58,4.7,885,29.08988781081678,41.50402180721658,480,0,none,0.551,5.832,2016
palm_oil,Far North,47.47,5.9,679,32.552558483449,29.487590563154065,376,1,inorganic,1.596,75.769,2024
sorghum,Centre,29.54,4.8,1555,23.51380548966881,73.98551020587144,770,0,none,1.072,31.661,2017
maize,Adamawa,12.19,4.9,1104,21.28983009029079,51.97878127771634,842,1,inorganic,1.926,23.48,2022
cassava,Adamawa,11.36,6.4,1375,22.919264545431005,64.36440441256396,950,0,mixed,10.155,115.357,2017
beans,Far North,48.2,5.8,518,30.120995417591836,26.174558326480092,212,1,mixed,0.443,21.368,2020
potato,Adamawa,22.81,7.3,1163,21.394957152463157,52.081076080998855,804,0,none,6.894,157.247,2016
plantain,Far North,33.97,5.8,513,32.94955695145153,42.364195047864186,284,1,none,2.766,93.945,2018
beans,South,5.81,7.4,1781,24.291122007338892,81.44668814759399,588,1,inorganic,1.408,8.181,2017
rice,Adamawa,26.48,4.7,1127,20.742099176617586,66.36235351932298,948,0,inorganic,2.276,60.275,2017
cassava,South,21.23,6.2,1798,27.9540170274445,85.82985175259412,400,1,none,17.233,365.853,2019
maize,Adamawa,42.71,5.5,1188,23.15438397620373,55.41464318022289,926,0,none,1.234,52.717,2024
tomato,North,1.38,5.6,654,28.400681395679108,52.88530305958706,338,0,inorganic,10.591,14.616,2017
coffee,North West,30.98,5.2,1744,20.352192293018128,79.40229607238786,1440,0,mixed,0.462,14.312,2017
onion,Far North,29.12,6.5,551,32.60035250435474,37.82808997601519,242,0,none,2.492,72.565,2018
rice,South West,41.25,6.2,3693,24.284106570820516,80.96360934828219,363,1,none,5.113,210.922,2023
maize,East,46.56,6.0,1568,24.834976197406885,81.58653199179656,687,0,mixed,2.758,128.421,2024
rice,Adamawa,44.77,7.2,1321,21.132668976395536,58.052015104095155,814,1,organic,3.167,141.802,2017
cocoa,West,32.42,4.8,1580,20.60270074026259,69.27799819362134,1297,1,none,0.559,18.124,2016
groundnut,Littoral,30.71,6.3,2830,28.786447307520056,85.69628620639854,131,1,organic,2.449,75.205,2024
cocoyam,Centre,25.0,6.1,1754,23.72549064938053,83.32787888225067,726,1,inorganic,7.218,180.45,2019
groundnut,North,7.29,6.1,632,29.196578974291615,46.8417116766538,481,1,none,0.802,5.85,2022
cocoyam,South,7.93,6.1,1697,26.592953728188974,79.33771105756772,493,0,organic,8.349,66.205,2024
plantain,Far North,1.77,7.2,487,31.430243908735388,34.036727663576244,334,1,mixed,3.325,5.885,2022
tomato,Adamawa,46.84,6.9,1186,21.373311713837367,55.14290038934712,839,0,organic,16.232,760.292,2017
potato,Centre,4.13,6.8,1411,24.086255399943205,83.43274457218199,648,0,mixed,13.095,54.081,2016
rice,Centre,49.43,4.5,1556,25.424111957939825,83.04044858165376,609,1,inorganic,3.614,178.654,2018
tomato,West,31.39,5.4,1412,18.42547242023273,69.59433672667268,1192,1,organic,28.473,893.762,2018
potato,North West,49.81,6.6,1993,20.871837577749325,72.45428315345733,1583,1,organic,16.858,839.688,2016
potato,South West,31.91,6.6,3416,26.279311761617898,80.34465937028068,479,0,organic,16.015,511.032,2019
plantain,South West,26.54,6.1,3316,25.934006965779194,91.23881765362393,376,1,organic,14.473,384.101,2017
sorghum,North West,42.34,5.0,1821,19.070154064294986,71.77301864886208,1523,0,none,1.158,49.011,2021
cocoyam,East,28.08,7.3,1742,24.25361199611204,73.78737122432113,660,1,organic,7.204,202.276,2017
sorghum,Far North,44.23,5.4,485,32.54599634563392,41.260976068530496,355,0,mixed,0.476,21.074,2022
onion,North,9.78,7.1,721,30.086589461308304,41.452565280564954,395,0,mixed,8.751,85.582,2019
sorghum,West,30.61,5.1,1741,19.475085170214655,68.4420691535976,1127,1,mixed,1.59,48.684,2021
cocoyam,Littoral,9.55,6.2,2976,26.536824128950926,76.67500917983403,-44,0,mixed,8.554,81.691,2020
coffee,North West,22.15,6.4,1822,20.740335092713476,82.23755035150764,1434,0,none,0.408,9.028,2022
groundnut,West,14.34,6.7,1416,18.216169544787398,72.67818122799471,1293,1,none,1.634,23.43,2023
beans,Adamawa,1.65,7.2,1003,22.174362921163876,67.16487655529637,863,1,mixed,1.005,1.658,2017
plantain,West,27.44,5.4,1721,19.822170549758425,70.49287518011909,1123,0,inorganic,10.179,279.318,2018
coffee,North West,49.45,7.3,1667,19.5771002651869,81.48339115018462,1579,0,none,0.415,20.517,2023
cocoa,Adamawa,10.12,6.6,1047,23.078930181309456,50.56395583334475,819,1,mixed,0.443,4.483,2019
potato,Adamawa,44.71,6.5,1053,22.14361373193953,62.243644404451786,819,0,mixed,10.749,480.598,2020
cassava,East,8.4,6.4,1527,23.072752560144785,78.81105433222567,563,1,mixed,15.566,130.757,2018
maize,Littoral,42.13,6.9,2607,26.965628382473554,81.18287585584082,-35,0,mixed,2.976,125.396,2019
beans,North,41.99,5.7,633,28.67295529333678,54.99191997300201,335,1,none,0.615,25.82,2020
potato,Far North,31.26,5.3,496,32.90315276892135,26.306542921096412,379,0,none,2.792,87.27,2020
sorghum,North,35.35,6.2,792,29.88369464843673,51.17568412851897,407,0,mixed,0.592,20.919,2016
rice,South,41.06,5.6,1840,25.40049767800684,87.35388896439099,514,1,organic,4.669,191.697,2020
plantain,Littoral,24.49,6.8,2761,27.48116472669786,73.39530875164546,-50,1,mixed,13.709,335.742,2024
maize,West,17.55,6.2,1404,21.988335203504406,80.0678560006591,1122,1,inorganic,2.89,50.726,2024
coffee,South,33.54,6.5,1793,24.951602863280424,87.48742530649355,560,0,none,0.402,13.496,2023
cocoyam,West,26.84,5.4,1637,19.214245420848655,71.8188308895653,1136,1,inorganic,6.453,173.195,2022
plantain,Adamawa,27.62,4.9,1002,21.244002516257453,50.16511332742689,979,1,mixed,8.107,223.907,2021
rice,Centre,28.62,6.0,1608,23.62410365797094,69.56050876351131,797,0,organic,3.12,89.303,2019
cocoa,North West,11.56,4.7,1723,20.423915539473345,73.31707128240818,1517,0,inorganic,0.563,6.51,2023
palm_oil,Littoral,14.15,6.9,2798,27.27108517130359,91.96249703596483,121,0,mixed,5.34,75.554,2019
coffee,North,25.99,5.8,632,31.299993800982072,46.22260608636535,434,1,none,0.242,6.292,2017
tomato,West,41.29,6.0,1757,21.273655274682458,82.110264775193,1243,1,mixed,29.097,1201.417,2016
cocoyam,East,0.57,5.5,1736,25.00811418212583,78.6014454413722,590,0,none,5.737,3.27,2017
onion,North,34.09,6.3,716,29.177232599811063,51.713563585682195,364,0,organic,10.094,344.109,2019
potato,Littoral,25.7,6.2,2941,25.17983224325829,74.56983453066181,40,1,inorganic,20.452,525.611,2017
maize,Adamawa,8.2,5.7,1323,23.679192398499012,61.22589382924244,903,1,mixed,1.848,15.156,2017
plantain,South,17.02,5.8,1607,26.0893009907648,86.2921129668432,507,0,organic,11.607,197.547,2017
cocoa,Littoral,8.95,4.7,2957,27.642665959286685,85.05386030326333,120,1,none,0.722,6.46,2020
palm_oil,South,20.72,6.8,1758,24.366856280067022,86.61966890447195,479,1,none,5.609,116.219,2023
potato,Adamawa,20.56,7.0,1022,20.497650897425274,59.15374125722606,947,1,none,11.687,240.287,2023
sorghum,Littoral,28.13,5.6,2684,27.52366341106095,78.74536775400391,-49,0,inorganic,1.772,49.86,2017
rice,North,22.5,5.3,860,31.0920541236509,39.822751082032525,326,1,inorganic,1.783,40.112,2016
coffee,Far North,39.68,5.7,609,30.670146591597828,33.07009621347256,203,0,mixed,0.134,5.299,2024
potato,West,17.54,5.2,1608,20.583573299205476,69.71694971443803,1193,1,none,14.229,249.571,2016
onion,Adamawa,23.71,7.3,1012,21.900974125113574,65.52432501197912,865,1,organic,15.071,357.331,2018
cocoyam,North West,41.48,6.5,1728,20.899883583326492,75.32284368749988,1514,1,organic,7.891,327.312,2019
cocoyam,West,44.75,7.2,1432,21.293177688887816,73.6175489015385,1272,0,mixed,6.815,304.97,2016
onion,East,25.31,6.6,1644,25.694862111551558,83.9354282739405,628,1,organic,21.132,534.853,2016
rice,Littoral,40.53,6.7,2652,25.300113751859353,73.78676968798557,-43,0,inorganic,4.083,165.476,2022
cassava,South West,12.91,5.0,3326,26.58156972933189,91.56620167399925,355,1,mixed,16.115,208.041,2022
maize,West,10.46,7.0,1743,20.433030454020937,66.18159302093414,1196,0,none,1.851,19.359,2024
cassava,Centre,25.94,6.9,1798,25.76661285390288,68.94218339322867,639,1,none,14.031,363.957,2018
cocoyam,South West,21.92,5.1,3497,23.923306690848857,82.01672977121628,487,1,mixed,8.21,179.952,2017
coffee,Littoral,43.86,6.4,2813,26.391555094358118,87.2149007224518,81,1,inorganic,0.645,28.289,2024
potato,North,47.93,5.2,951,29.842556385810088,51.12308386733814,432,0,mixed,6.325,303.155,2018
sorghum,South,28.31,6.8,1752,27.015426541953747,82.0730289226231,472,1,mixed,1.814,51.361,2022
cassava,South,32.17,4.6,1840,26.85015916698704,76.64333596750087,420,0,inorganic,14.136,454.765,2021
plantain,South,43.31,5.9,1921,24.841106915628583,90.94382354431342,556,1,none,12.184,527.707,2019
coffee,Adamawa,24.3,6.1,1235,21.759846849561015,55.585941269270606,999,0,mixed,0.386,9.391,2017
sorghum,South,46.05,7.0,1882,24.81468046529898,91.35935229699746,519,1,organic,1.912,88.042,2016
cocoyam,North,25.38,4.6,668,29.363017768619244,53.89068839376213,412,1,mixed,2.925,74.238,2022
onion,South,49.59,7.2,1600,25.381480346394362,84.38948957974378,597,1,none,23.286,1154.741,2024
cassava,North,24.29,5.6,741,29.807372637028667,40.00796959094456,326,1,organic,6.526,158.527,2019
maize,North,12.05,5.2,600,29.808711825172832,51.252912566013535,491,1,organic,1.319,15.9,2024
beans,South West,2.08,5.2,3670,25.906594211775598,81.51210554976483,332,0,none,0.886,1.842,2020
plantain,Far North,10.61,4.6,328,30.84002542802415,29.247710804084683,252,1,organic,2.938,31.167,2016
coffee,East,29.94,6.2,1810,24.44389865179961,76.12492927725775,669,1,organic,0.539,16.151,2019
potato,South West,46.68,7.1,3548,25.030003209251397,75.77933817987278,305,1,mixed,19.13,892.983,2017
coffee,North,26.11,7.1,841,28.80616465544344,50.00109772446573,324,1,inorganic,0.227,5.919,2023
cassava,Adamawa,12.28,7.2,1116,23.939565126302075,67.55336022953882,850,0,none,7.373,90.535,2016
palm_oil,North West,25.09,7.0,1633,18.021269428034735,82.7522705125177,1428,1,none,5.257,131.906,2016
rice,Far North,23.89,7.2,490,32.02010534120478,28.808539925405032,290,1,none,1.349,32.238,2017
potato,Littoral,38.48,6.1,2725,27.701596820267078,75.93034202130792,93,0,none,13.332,513.002,2023
palm_oil,North,44.92,7.3,977,28.669758583359176,40.978452425150905,370,0,none,1.838,82.565,2016
potato,West,14.61,6.9,1499,18.285858474925433,76.53052279006732,1169,0,inorganic,12.719,185.82,2022
onion,South West,20.04,4.9,3613,26.579189500853545,91.074049626814,406,0,inorganic,19.194,384.645,2020
cassava,South West,22.21,6.7,3364,24.256788707505894,87.14071016076988,446,1,mixed,18.594,412.981,2020
groundnut,North,44.59,6.5,737,31.491367913615363,38.585112383655385,418,1,organic,0.784,34.959,2018
sorghum,Adamawa,33.72,6.1,1139,20.835983784454914,55.900034224201455,877,1,inorganic,1.291,43.522,2022
groundnut,North West,4.38,4.7,1662,20.176167734187114,81.09320667964975,1404,0,mixed,1.644,7.203,2016
maize,South,28.76,4.9,1855,24.729448362815912,74.92618595586802,583,1,none,3.034,87.253,2020
cocoyam,Centre,16.36,5.7,1736,23.632734845045018,80.51673457008907,747,0,inorganic,6.7,109.607,2017
cocoa,North,45.9,6.2,817,28.484175191723473,35.95219935031787,480,0,organic,0.272,12.478,2022
coffee,South,45.13,6.2,1737,27.5305366776416,87.18472142159287,566,1,organic,0.629,28.378,2022
cassava,Adamawa,3.26,5.4,1288,20.331873340796445,56.31652251272071,914,1,inorganic,10.437,34.026,2021
onion,North West,8.42,7.5,1627,17.14869987801482,84.20567674492557,1414,0,inorganic,18.703,157.482,2018
palm_oil,South,28.96,4.9,1730,24.009921628742145,85.2632447135198,565,0,none,3.826,110.799,2024
potato,North West,34.78,4.7,1921,20.508365743756325,85.92301506806083,1429,0,none,9.092,316.219,2022
cocoyam,Littoral,20.97,5.4,2790,27.6680801757694,72.37561358513815,9,0,mixed,7.839,164.394,2021
palm_oil,North West,11.27,7.2,1878,18.705225877084256,86.09485469952736,1491,1,organic,5.464,61.582,2017
maize,Adamawa,35.9,5.4,1353,23.716754077349453,58.75495111745318,963,1,none,2.146,77.025,2022
plantain,North,4.38,5.4,806,28.37984020347909,49.33410572273691,380,1,none,6.278,27.5,2020
onion,Adamawa,4.04,7.1,1185,23.302307163298785,64.20969207673933,863,1,mixed,15.277,61.719,2023
cocoyam,North,47.08,5.8,898,28.55103657663737,49.27374867740912,412,1,mixed,3.437,161.821,2019
beans,South West,49.88,4.6,3534,25.690600631643207,94.21141916671671,372,0,inorganic,1.218,60.752,2019
cassava,South West,44.65,7.3,3595,23.806949603888,80.3069656519224,390,1,mixed,17.088,762.964,2020
potato,West,44.67,6.6,1407,18.606514609062103,73.7198246685223,1262,0,mixed,12.499,558.327,2020
cassava,North West,35.08,5.5,1838,20.733887638052323,71.59515747193664,1550,1,mixed,15.863,556.48,2018
cocoa,North,20.42,5.2,691,30.52876599962274,43.16152627060394,405,0,organic,0.267,5.443,2017
plantain,Adamawa,0.98,6.6,1301,21.86887112779473,57.57653962215508,814,1,mixed,8.859,8.682,2016
sorghum,Centre,49.7,5.4,1777,25.607498881335164,77.73867147296332,726,0,mixed,1.481,73.589,2018
cocoa,Far North,8.45,7.1,305,32.955112621959174,33.55546561346706,326,0,none,0.113,0.957,2018
coffee,Littoral,48.82,5.7,2917,25.78258851426151,75.99757330930456,116,0,inorganic,0.589,28.771,2024
onion,West,40.53,6.6,1772,18.77720997174461,78.03541187106396,1213,0,organic,16.333,661.957,2016
onion,South West,11.13,7.4,3337,23.876292396154803,88.07020495707735,471,0,mixed,21.033,234.096,2020
coffee,Adamawa,4.64,6.6,1266,21.47686231362438,68.46922027614504,985,0,none,0.238,1.105,2019
potato,South West,14.72,5.8,3458,25.516238814331825,85.20218297232132,491,0,organic,16.63,244.797,2024
potato,North,16.5,6.2,617,31.126128536549633,39.20987517716458,331,1,inorganic,8.275,136.54,2021
potato,West,7.43,7.4,1633,18.689918653098914,68.70698363295723,1116,0,none,9.088,67.524,2021
maize,Adamawa,3.69,4.7,1206,21.845685267501153,58.45571329630236,869,1,inorganic,2.187,8.071,2019
cocoyam,Littoral,19.13,7.0,2884,25.738120503473887,75.91632841861532,127,1,inorganic,7.976,152.579,2019
sorghum,North,42.15,6.0,611,29.704530991180523,47.11727099277267,326,0,inorganic,0.694,29.238,2017
coffee,Littoral,20.71,4.7,2696,25.432091362018944,78.9152411755648,47,1,none,0.587,12.15,2017
rice,South,25.07,5.6,1773,26.044665104501377,75.91358526783094,505,0,mixed,3.822,95.81,2017
beans,North West,25.66,6.8,1745,18.031359586231446,78.33187768380019,1464,1,organic,1.423,36.52,2017
onion,Littoral,34.92,5.7,2962,26.316237924345696,72.91210797376189,137,0,organic,21.512,751.204,2018
coffee,Far North,10.43,5.7,407,30.91361674979592,41.03294181772467,353,1,none,0.185,1.929,2022
sorghum,North West,23.05,4.5,1912,20.390872066066095,75.88623017813839,1494,1,none,1.665,38.386,2024
groundnut,Far North,24.57,4.7,420,31.776974748604495,41.65528475799713,203,0,none,0.211,5.189,2023
beans,Centre,12.74,6.5,1724,23.529636887673885,84.65898379229674,645,1,none,1.199,15.277,2018
cocoyam,North West,1.54,6.0,1845,19.16516267524804,74.85644943254069,1431,1,none,7.694,11.848,2021
palm_oil,Centre,49.64,4.9,1751,26.327197149079755,81.93389991414539,667,1,organic,4.856,241.066,2024
maize,Littoral,5.12,5.2,2679,28.063756005301563,78.11385181212225,59,0,inorganic,3.197,16.366,2023
onion,East,38.17,7.1,1646,22.86470013341371,84.39689290294206,692,0,inorganic,18.29,698.114,2017
potato,Centre,39.97,5.9,1789,26.723917592399697,73.07654066165996,696,1,organic,16.299,651.452,2022
cocoa,South,41.51,4.8,1827,24.955266597459076,92.30050716897267,487,0,organic,0.594,24.676,2016
